Fecha;Mes;Año;Localidad;Lluvia (mm)
10/2/2022;10;2022;Loberia;0
10/3/2022;10;2022;Loberia;0
10/4/2022;10;2022;Loberia;0
10/5/2022;10;2022;Loberia;0
10/6/2022;10;2022;Loberia;0
10/7/2022;10;2022;Loberia;0.8
10/8/2022;10;2022;Loberia;3
10/9/2022;10;2022;Loberia;0.3
10/10/2022;10;2022;Loberia;0
10/11/2022;10;2022;Loberia;0
10/12/2022;10;2022;Loberia;0.3
10/13/2022;10;2022;Loberia;0
10/14/2022;10;2022;Loberia;0
10/15/2022;10;2022;Loberia;0
10/16/2022;10;2022;Loberia;0
10/17/2022;10;2022;Loberia;0
10/18/2022;10;2022;Loberia;0
10/19/2022;10;2022;Loberia;0
10/20/2022;10;2022;Loberia;0
10/21/2022;10;2022;Loberia;0.3
10/22/2022;10;2022;Loberia;0
10/23/2022;10;2022;Loberia;0
10/24/2022;10;2022;Loberia;0.5
10/25/2022;10;2022;Loberia;3
10/26/2022;10;2022;Loberia;4.8
10/27/2022;10;2022;Loberia;0.3
10/28/2022;10;2022;Loberia;4.3
10/29/2022;10;2022;Loberia;9.5
10/30/2022;10;2022;Loberia;13
10/31/2022;10;2022;Loberia;1.5
11/1/2022;11;2022;Loberia;0
11/2/2022;11;2022;Loberia;0
11/3/2022;11;2022;Loberia;0
11/4/2022;11;2022;Loberia;0
11/5/2022;11;2022;Loberia;0
11/6/2022;11;2022;Loberia;0
11/7/2022;11;2022;Loberia;0
11/8/2022;11;2022;Loberia;0
11/9/2022;11;2022;Loberia;0
11/10/2022;11;2022;Loberia;0
11/11/2022;11;2022;Loberia;2.3
11/12/2022;11;2022;Loberia;1.3
11/13/2022;11;2022;Loberia;4.8
11/14/2022;11;2022;Loberia;4
11/15/2022;11;2022;Loberia;0
11/16/2022;11;2022;Loberia;2.3
11/17/2022;11;2022;Loberia;0
11/18/2022;11;2022;Loberia;9.8
11/19/2022;11;2022;Loberia;0.5
11/20/2022;11;2022;Loberia;2.5
11/21/2022;11;2022;Loberia;0.3
11/22/2022;11;2022;Loberia;0
11/23/2022;11;2022;Loberia;0
11/24/2022;11;2022;Loberia;0
11/25/2022;11;2022;Loberia;0
11/26/2022;11;2022;Loberia;0
11/27/2022;11;2022;Loberia;0.3
11/28/2022;11;2022;Loberia;3.5
11/29/2022;11;2022;Loberia;12
11/30/2022;11;2022;Loberia;4
12/1/2022;12;2022;Loberia;0
12/2/2022;12;2022;Loberia;0
12/3/2022;12;2022;Loberia;0
12/4/2022;12;2022;Loberia;0
12/5/2022;12;2022;Loberia;0
12/6/2022;12;2022;Loberia;0
12/7/2022;12;2022;Loberia;0
12/8/2022;12;2022;Loberia;2
12/9/2022;12;2022;Loberia;0
12/10/2022;12;2022;Loberia;0
12/11/2022;12;2022;Loberia;6.6
12/12/2022;12;2022;Loberia;0.3
12/13/2022;12;2022;Loberia;0
12/14/2022;12;2022;Loberia;0
12/15/2022;12;2022;Loberia;0
12/16/2022;12;2022;Loberia;0
12/17/2022;12;2022;Loberia;0
12/18/2022;12;2022;Loberia;0
12/19/2022;12;2022;Loberia;0
12/20/2022;12;2022;Loberia;0
12/21/2022;12;2022;Loberia;0
12/22/2022;12;2022;Loberia;0
12/23/2022;12;2022;Loberia;17
12/24/2022;12;2022;Loberia;0
12/25/2022;12;2022;Loberia;0
12/26/2022;12;2022;Loberia;0
12/27/2022;12;2022;Loberia;0.8
12/28/2022;12;2022;Loberia;0
12/29/2022;12;2022;Loberia;0
12/30/2022;12;2022;Loberia;0
12/31/2022;12;2022;Loberia;0
1/1/2023;1;2023;Loberia;27
1/2/2023;1;2023;Loberia;0
1/3/2023;1;2023;Loberia;0
1/4/2023;1;2023;Loberia;0
1/5/2023;1;2023;Loberia;0
1/6/2023;1;2023;Loberia;0
1/7/2023;1;2023;Loberia;0
1/8/2023;1;2023;Loberia;0
1/9/2023;1;2023;Loberia;0
1/10/2023;1;2023;Loberia;0
1/11/2023;1;2023;Loberia;3.5
1/12/2023;1;2023;Loberia;0
01/13/2023;1;2023;Loberia;0
01/14/2023;1;2023;Loberia;0
01/15/2023;1;2023;Loberia;0
01/16/2023;1;2023;Loberia;0
01/17/2023;1;2023;Loberia;0
01/18/2023;1;2023;Loberia;0
01/19/2023;1;2023;Loberia;0
01/20/2023;1;2023;Loberia;2
01/21/2023;1;2023;Loberia;0
01/22/2023;1;2023;Loberia;0
01/23/2023;1;2023;Loberia;0
01/24/2023;1;2023;Loberia;6
01/25/2023;1;2023;Loberia;4.6
01/26/2023;1;2023;Loberia;2
01/27/2023;1;2023;Loberia;6.8
01/28/2023;1;2023;Loberia;0
01/29/2023;1;2023;Loberia;0
01/30/2023;1;2023;Loberia;0
01/30/2023;1;2023;Loberia;0
01/31/2023;1;2023;Loberia;0
2/1/2023;2;2023;Loberia;8.5
2/2/2023;2;2023;Loberia;13.2
2/3/2023;2;2023;Loberia;3.75
2/4/2023;2;2023;Loberia;0
2/5/2023;2;2023;Loberia;0
2/6/2023;2;2023;Loberia;13
2/7/2023;2;2023;Loberia;17
2/8/2023;2;2023;Loberia;7
2/9/2023;2;2023;Loberia;0
2/10/2023;2;2023;Loberia;0
2/11/2023;2;2023;Loberia;0
2/12/2023;2;2023;Loberia;72
02/13/2023;2;2023;Loberia;0
02/14/2023;2;2023;Loberia;0
02/15/2023;2;2023;Loberia;0
02/16/2023;2;2023;Loberia;10
02/17/2023;2;2023;Loberia;27
02/18/2023;2;2023;Loberia;4
02/19/2023;2;2023;Loberia;0
02/20/2023;2;2023;Loberia;0
02/21/2023;2;2023;Loberia;0
02/22/2023;2;2023;Loberia;0
02/23/2023;2;2023;Loberia;0
02/24/2023;2;2023;Loberia;0
02/25/2023;2;2023;Loberia;0
02/26/2023;2;2023;Loberia;0
02/27/2023;2;2023;Loberia;0
02/28/2023;2;2023;Loberia;1.3
3/1/2023;3;2023;Loberia;0.5
3/2/2023;3;2023;Loberia;0
3/3/2023;3;2023;Loberia;0.8
3/4/2023;3;2023;Loberia;0
3/5/2023;3;2023;Loberia;0
3/6/2023;3;2023;Loberia;0
3/7/2023;3;2023;Loberia;0
3/8/2023;3;2023;Loberia;0
3/9/2023;3;2023;Loberia;8
3/10/2023;3;2023;Loberia;0
3/11/2023;3;2023;Loberia;0
3/12/2023;3;2023;Loberia;0
03/13/2023;3;2023;Loberia;0
03/14/2023;3;2023;Loberia;0
03/15/2023;3;2023;Loberia;0
03/16/2023;3;2023;Loberia;23.5
03/17/2023;3;2023;Loberia;9
03/18/2023;3;2023;Loberia;0
03/19/2023;3;2023;Loberia;0
03/20/2023;3;2023;Loberia;0
03/21/2023;3;2023;Loberia;0
03/22/2023;3;2023;Loberia;0
03/23/2023;3;2023;Loberia;0
03/24/2023;3;2023;Loberia;1
03/25/2023;3;2023;Loberia;0
03/26/2023;3;2023;Loberia;0
03/27/2023;3;2023;Loberia;0
03/28/2023;3;2023;Loberia;17.5
03/29/2023;3;2023;Loberia;0
03/30/2023;3;2023;Loberia;0
03/31/2023;3;2023;Loberia;0
4/1/2023;4;2023;Loberia;0
4/2/2023;4;2023;Loberia;0
4/3/2023;4;2023;Loberia;0
4/4/2023;4;2023;Loberia;0
4/5/2023;4;2023;Loberia;0
4/6/2023;4;2023;Loberia;0
4/7/2023;4;2023;Loberia;0
4/8/2023;4;2023;Loberia;0
4/9/2023;4;2023;Loberia;0
4/10/2023;4;2023;Loberia;0
4/11/2023;4;2023;Loberia;8
4/12/2023;4;2023;Loberia;0
04/13/2023;4;2023;Loberia;0
04/14/2023;4;2023;Loberia;0
04/15/2023;4;2023;Loberia;0
04/16/2023;4;2023;Loberia;0
04/17/2023;4;2023;Loberia;3.8
04/18/2023;4;2023;Loberia;8
04/19/2023;4;2023;Loberia;0
04/20/2023;4;2023;Loberia;0
04/21/2023;4;2023;Loberia;0
04/22/2023;4;2023;Loberia;0
04/23/2023;4;2023;Loberia;0
04/24/2023;4;2023;Loberia;0
04/25/2023;4;2023;Loberia;0
04/26/2023;4;2023;Loberia;0
04/27/2023;4;2023;Loberia;0
04/28/2023;4;2023;Loberia;0
04/29/2023;4;2023;Loberia;0
04/30/2023;4;2023;Loberia;0.5
5/1/2023;5;2023;Loberia;0
5/2/2023;5;2023;Loberia;0
5/3/2023;5;2023;Loberia;0
5/4/2023;5;2023;Loberia;0
5/5/2023;5;2023;Loberia;0
5/6/2023;5;2023;Loberia;9
5/7/2023;5;2023;Loberia;0.3
5/8/2023;5;2023;Loberia;0
5/9/2023;5;2023;Loberia;0
5/10/2023;5;2023;Loberia;0
5/11/2023;5;2023;Loberia;0
5/12/2023;5;2023;Loberia;0
05/13/2023;5;2023;Loberia;0
05/14/2023;5;2023;Loberia;0
05/15/2023;5;2023;Loberia;0
05/16/2023;5;2023;Loberia;0
05/17/2023;5;2023;Loberia;2.5
05/18/2023;5;2023;Loberia;0
05/19/2023;5;2023;Loberia;0
05/20/2023;5;2023;Loberia;0
05/21/2023;5;2023;Loberia;4.5
05/22/2023;5;2023;Loberia;35.5
05/23/2023;5;2023;Loberia;1
05/24/2023;5;2023;Loberia;0
05/25/2023;5;2023;Loberia;47
05/26/2023;5;2023;Loberia;0
05/27/2023;5;2023;Loberia;0
05/28/2023;5;2023;Loberia;0.6
05/29/2023;5;2023;Loberia;0
05/30/2023;5;2023;Loberia;0
05/31/2023;5;2023;Loberia;0
6/1/2023;6;2023;Loberia;0
6/2/2023;6;2023;Loberia;28.5
6/3/2023;6;2023;Loberia;0
6/4/2023;6;2023;Loberia;0.5
6/5/2023;6;2023;Loberia;0
6/6/2023;6;2023;Loberia;0
6/7/2023;6;2023;Loberia;0
6/8/2023;6;2023;Loberia;0
6/9/2023;6;2023;Loberia;0
6/10/2023;6;2023;Loberia;0
6/11/2023;6;2023;Loberia;0
6/12/2023;6;2023;Loberia;0
06/13/2023;6;2023;Loberia;0
06/14/2023;6;2023;Loberia;0
06/15/2023;6;2023;Loberia;0
06/16/2023;6;2023;Loberia;0
06/17/2023;6;2023;Loberia;2
06/18/2023;6;2023;Loberia;0
06/19/2023;6;2023;Loberia;0.5
06/20/2023;6;2023;Loberia;0
06/21/2023;6;2023;Loberia;0
06/22/2023;6;2023;Loberia;0
06/23/2023;6;2023;Loberia;4
06/24/2023;6;2023;Loberia;3
06/25/2023;6;2023;Loberia;0
06/26/2023;6;2023;Loberia;0
06/27/2023;6;2023;Loberia;3.5
06/28/2023;6;2023;Loberia;0
06/29/2023;6;2023;Loberia;0
06/30/2023;6;2023;Loberia;0
7/1/2023;7;2023;Loberia;0
7/2/2023;7;2023;Loberia;45.5
7/3/2023;7;2023;Loberia;41
7/4/2023;7;2023;Loberia;58
7/5/2023;7;2023;Loberia;0
7/6/2023;7;2023;Loberia;0
7/7/2023;7;2023;Loberia;0
7/8/2023;7;2023;Loberia;10.3
7/9/2023;7;2023;Loberia;0
7/10/2023;7;2023;Loberia;0
7/11/2023;7;2023;Loberia;1
7/12/2023;7;2023;Loberia;0
07/13/2023;7;2023;Loberia;0
07/14/2023;7;2023;Loberia;0
07/15/2023;7;2023;Loberia;0
07/16/2023;7;2023;Loberia;0
07/17/2023;7;2023;Loberia;0
07/18/2023;7;2023;Loberia;0
07/19/2023;7;2023;Loberia;0
07/20/2023;7;2023;Loberia;0
07/21/2023;7;2023;Loberia;0
07/22/2023;7;2023;Loberia;1
07/23/2023;7;2023;Loberia;0
07/24/2023;7;2023;Loberia;0
07/25/2023;7;2023;Loberia;0
07/26/2023;7;2023;Loberia;0
07/27/2023;7;2023;Loberia;0
07/28/2023;7;2023;Loberia;0
07/29/2023;7;2023;Loberia;0
07/30/2023;7;2023;Loberia;0
07/31/2023;7;2023;Loberia;0
8/1/2023;8;2023;Loberia;0
8/2/2023;8;2023;Loberia;0
8/3/2023;8;2023;Loberia;0
8/4/2023;8;2023;Loberia;0
8/5/2023;8;2023;Loberia;0
8/6/2023;8;2023;Loberia;0
8/7/2023;8;2023;Loberia;0
8/8/2023;8;2023;Loberia;0
8/9/2023;8;2023;Loberia;0
8/10/2023;8;2023;Loberia;15
8/11/2023;8;2023;Loberia;0
8/12/2023;8;2023;Loberia;0
08/13/2023;8;2023;Loberia;0
08/14/2023;8;2023;Loberia;0
08/15/2023;8;2023;Loberia;0
08/16/2023;8;2023;Loberia;0
08/17/2023;8;2023;Loberia;18
08/18/2023;8;2023;Loberia;0
08/19/2023;8;2023;Loberia;0
08/20/2023;8;2023;Loberia;0
08/21/2023;8;2023;Loberia;8
08/22/2023;8;2023;Loberia;0
08/23/2023;8;2023;Loberia;0
08/24/2023;8;2023;Loberia;0
08/25/2023;8;2023;Loberia;0
08/26/2023;8;2023;Loberia;0
08/27/2023;8;2023;Loberia;0
08/28/2023;8;2023;Loberia;0
08/29/2023;8;2023;Loberia;1.3
08/30/2023;8;2023;Loberia;0
08/31/2023;8;2023;Loberia;0
9/1/2023;9;2023;Loberia;0
9/2/2023;9;2023;Loberia;0
9/3/2023;9;2023;Loberia;0
9/4/2023;9;2023;Loberia;0
9/5/2023;9;2023;Loberia;0
9/6/2023;9;2023;Loberia;0
9/7/2023;9;2023;Loberia;8
9/8/2023;9;2023;Loberia;0
9/9/2023;9;2023;Loberia;0
9/10/2023;9;2023;Loberia;0
9/11/2023;9;2023;Loberia;49
9/12/2023;9;2023;Loberia;0
09/13/2023;9;2023;Loberia;0
09/14/2023;9;2023;Loberia;0
09/15/2023;9;2023;Loberia;0
09/16/2023;9;2023;Loberia;0
09/17/2023;9;2023;Loberia;0
09/18/2023;9;2023;Loberia;0
09/19/2023;9;2023;Loberia;0
09/20/2023;9;2023;Loberia;0
09/21/2023;9;2023;Loberia;0
09/22/2023;9;2023;Loberia;2
09/23/2023;9;2023;Loberia;0
09/24/2023;9;2023;Loberia;0
09/25/2023;9;2023;Loberia;0
09/26/2023;9;2023;Loberia;3.3
09/27/2023;9;2023;Loberia;0
09/28/2023;9;2023;Loberia;0
09/29/2023;9;2023;Loberia;0
09/30/2023;9;2023;Loberia;0
10/1/2023;10;2023;Loberia;0
10/2/2023;10;2023;Loberia;0
10/3/2023;10;2023;Loberia;9.3
10/4/2023;10;2023;Loberia;0
10/5/2023;10;2023;Loberia;0
10/6/2023;10;2023;Loberia;0
10/7/2023;10;2023;Loberia;0
10/8/2023;10;2023;Loberia;0
10/9/2023;10;2023;Loberia;0.3
10/10/2023;10;2023;Loberia;0
10/11/2023;10;2023;Loberia;0
10/12/2023;10;2023;Loberia;0
10/13/2023;10;2023;Loberia;0
10/14/2023;10;2023;Loberia;0
10/15/2023;10;2023;Loberia;0
10/16/2023;10;2023;Loberia;7
10/17/2023;10;2023;Loberia;0
10/18/2023;10;2023;Loberia;0
10/19/2023;10;2023;Loberia;0
10/20/2023;10;2023;Loberia;0
10/21/2023;10;2023;Loberia;10
10/22/2023;10;2023;Loberia;0
10/23/2023;10;2023;Loberia;0
10/24/2023;10;2023;Loberia;0
10/25/2023;10;2023;Loberia;0
10/26/2023;10;2023;Loberia;0
10/27/2023;10;2023;Loberia;0
10/28/2023;10;2023;Loberia;22
10/29/2023;10;2023;Loberia;0
10/30/2023;10;2023;Loberia;0
10/31/2023;10;2023;Loberia;0
11/1/2023;11;2023;Loberia;0
11/2/2023;11;2023;Loberia;13
11/3/2023;11;2023;Loberia;0
11/4/2023;11;2023;Loberia;0
11/5/2023;11;2023;Loberia;0
11/6/2023;11;2023;Loberia;0
11/7/2023;11;2023;Loberia;20.3
11/8/2023;11;2023;Loberia;0
11/9/2023;11;2023;Loberia;0
11/10/2023;11;2023;Loberia;40.8
11/11/2023;11;2023;Loberia;0
11/12/2023;11;2023;Loberia;0
11/13/2023;11;2023;Loberia;0
11/14/2023;11;2023;Loberia;0
11/15/2023;11;2023;Loberia;0
11/16/2023;11;2023;Loberia;0
11/17/2023;11;2023;Loberia;1.3
11/18/2023;11;2023;Loberia;0
11/19/2023;11;2023;Loberia;0
11/20/2023;11;2023;Loberia;0.8
11/21/2023;11;2023;Loberia;0
11/22/2023;11;2023;Loberia;0
11/23/2023;11;2023;Loberia;0
11/24/2023;11;2023;Loberia;0
11/25/2023;11;2023;Loberia;0
11/26/2023;11;2023;Loberia;0
11/27/2023;11;2023;Loberia;0
11/28/2023;11;2023;Loberia;12.5
11/29/2023;11;2023;Loberia;0
11/30/2023;11;2023;Loberia;0
12/1/2023;12;2023;Loberia;12
12/2/2023;12;2023;Loberia;0
12/3/2023;12;2023;Loberia;0
12/4/2023;12;2023;Loberia;0
12/5/2023;12;2023;Loberia;12
12/6/2023;12;2023;Loberia;0
12/7/2023;12;2023;Loberia;0
12/8/2023;12;2023;Loberia;0
12/9/2023;12;2023;Loberia;0
12/10/2023;12;2023;Loberia;0
12/11/2023;12;2023;Loberia;0
12/12/2023;12;2023;Loberia;8
12/13/2023;12;2023;Loberia;6
12/14/2023;12;2023;Loberia;3
12/15/2023;12;2023;Loberia;4.5
12/16/2023;12;2023;Loberia;11
12/17/2023;12;2023;Loberia;68
12/18/2023;12;2023;Loberia;50
12/19/2023;12;2023;Loberia;1
12/20/2023;12;2023;Loberia;1.5
12/21/2023;12;2023;Loberia;0
12/22/2023;12;2023;Loberia;37.5
12/23/2023;12;2023;Loberia;37.3
12/24/2023;12;2023;Loberia;6
12/25/2023;12;2023;Loberia;0
12/26/2023;12;2023;Loberia;0
12/27/2023;12;2023;Loberia;2.8
12/28/2023;12;2023;Loberia;0.3
12/29/2023;12;2023;Loberia;0
12/30/2023;12;2023;Loberia;0
12/31/2023;12;2023;Loberia;0
1/1/2024;1;2024;Loberia;0
1/2/2024;1;2024;Loberia;0
1/3/2024;1;2024;Loberia;0
1/4/2024;1;2024;Loberia;2.3
1/5/2024;1;2024;Loberia;36.5
1/6/2024;1;2024;Loberia;0
1/7/2024;1;2024;Loberia;10
1/8/2024;1;2024;Loberia;0.3
1/9/2024;1;2024;Loberia;9
1/10/2024;1;2024;Loberia;0
1/11/2024;1;2024;Loberia;0
1/12/2024;1;2024;Loberia;0
01/13/2024;1;2024;Loberia;0
01/14/2024;1;2024;Loberia;0
01/15/2024;1;2024;Loberia;0
01/16/2024;1;2024;Loberia;0
01/17/2024;1;2024;Loberia;0
01/18/2024;1;2024;Loberia;0
01/19/2024;1;2024;Loberia;0
01/20/2024;1;2024;Loberia;0
01/21/2024;1;2024;Loberia;0
01/22/2024;1;2024;Loberia;0
01/23/2024;1;2024;Loberia;0
01/24/2024;1;2024;Loberia;0
01/25/2024;1;2024;Loberia;0
01/26/2024;1;2024;Loberia;0
01/27/2024;1;2024;Loberia;0
01/28/2024;1;2024;Loberia;0
01/29/2024;1;2024;Loberia;0
01/30/2024;1;2024;Loberia;0
01/31/2024;1;2024;Loberia;0
2/1/2024;2;2024;Loberia;0
2/2/2024;2;2024;Loberia;0.5
2/3/2024;2;2024;Loberia;0
2/4/2024;2;2024;Loberia;0
2/5/2024;2;2024;Loberia;3
2/6/2024;2;2024;Loberia;27.5
2/7/2024;2;2024;Loberia;0
2/8/2024;2;2024;Loberia;0
2/9/2024;2;2024;Loberia;18
2/10/2024;2;2024;Loberia;0
2/11/2024;2;2024;Loberia;0
2/12/2024;2;2024;Loberia;5
02/13/2024;2;2024;Loberia;0
02/14/2024;2;2024;Loberia;0
02/15/2024;2;2024;Loberia;0
02/16/2024;2;2024;Loberia;0
02/17/2024;2;2024;Loberia;0
02/18/2024;2;2024;Loberia;0
02/19/2024;2;2024;Loberia;0
02/20/2024;2;2024;Loberia;0
02/21/2024;2;2024;Loberia;0
02/22/2024;2;2024;Loberia;0
02/23/2024;2;2024;Loberia;0
02/24/2024;2;2024;Loberia;0
02/25/2024;2;2024;Loberia;0
02/26/2024;2;2024;Loberia;3
02/27/2024;2;2024;Loberia;0
02/28/2024;2;2024;Loberia;0
02/29/2024;2;2024;Loberia;0
3/1/2024;3;2024;Loberia;0
3/2/2024;3;2024;Loberia;23
3/3/2024;3;2024;Loberia;0
3/4/2024;3;2024;Loberia;2.5
3/5/2024;3;2024;Loberia;0
3/6/2024;3;2024;Loberia;0
3/7/2024;3;2024;Loberia;8
3/8/2024;3;2024;Loberia;0
3/9/2024;3;2024;Loberia;0
3/10/2024;3;2024;Loberia;0
3/11/2024;3;2024;Loberia;17
3/12/2024;3;2024;Loberia;8
03/13/2024;3;2024;Loberia;0
03/14/2024;3;2024;Loberia;0
03/15/2024;3;2024;Loberia;0
03/16/2024;3;2024;Loberia;0
03/17/2024;3;2024;Loberia;24
03/18/2024;3;2024;Loberia;0
03/19/2024;3;2024;Loberia;10
03/20/2024;3;2024;Loberia;4.5
03/21/2024;3;2024;Loberia;0
03/22/2024;3;2024;Loberia;0
03/23/2024;3;2024;Loberia;0
03/24/2024;3;2024;Loberia;0
03/25/2024;3;2024;Loberia;0
03/26/2024;3;2024;Loberia;0
03/27/2024;3;2024;Loberia;0.8
03/28/2024;3;2024;Loberia;0
03/29/2024;3;2024;Loberia;0
03/30/2024;3;2024;Loberia;0
03/31/2024;3;2024;Loberia;0.2
4/1/2024;4;2024;Gral Alvarado;6
4/2/2024;4;2024;Gral Alvarado;0
4/3/2024;4;2024;Gral Alvarado;0
4/4/2024;4;2024;Gral Alvarado;0
4/5/2024;4;2024;Gral Alvarado;0
4/6/2024;4;2024;Gral Alvarado;0
4/7/2024;4;2024;Gral Alvarado;0
4/8/2024;4;2024;Gral Alvarado;0
4/9/2024;4;2024;Gral Alvarado;0
4/1/2024;4;2024;Gral Lamadrid;0
4/2/2024;4;2024;Gral Lamadrid;0
4/3/2024;4;2024;Gral Lamadrid;0
4/4/2024;4;2024;Gral Lamadrid;0
4/5/2024;4;2024;Gral Lamadrid;0
4/6/2024;4;2024;Gral Lamadrid;0
4/7/2024;4;2024;Gral Lamadrid;0
4/8/2024;4;2024;Gral Lamadrid;0
4/9/2024;4;2024;Gral Lamadrid;0
4/1/2024;4;2024;Gral Pueyrredon;6
4/2/2024;4;2024;Gral Pueyrredon;0
4/3/2024;4;2024;Gral Pueyrredon;0
4/4/2024;4;2024;Gral Pueyrredon;0
4/5/2024;4;2024;Gral Pueyrredon;0
4/6/2024;4;2024;Gral Pueyrredon;0
4/7/2024;4;2024;Gral Pueyrredon;0
4/8/2024;4;2024;Gral Pueyrredon;0
4/9/2024;4;2024;Gral Pueyrredon;0
4/1/2024;4;2024;Laprida;0
4/2/2024;4;2024;Laprida;0
4/3/2024;4;2024;Laprida;0
4/4/2024;4;2024;Laprida;0
4/5/2024;4;2024;Laprida;0
4/6/2024;4;2024;Laprida;0
4/7/2024;4;2024;Laprida;0
4/8/2024;4;2024;Laprida;0
4/9/2024;4;2024;Laprida;0
4/1/2024;4;2024;Loberia;0
4/2/2024;4;2024;Loberia;0
4/3/2024;4;2024;Loberia;0
4/4/2024;4;2024;Loberia;0
4/5/2024;4;2024;Loberia;0
4/6/2024;4;2024;Loberia;0
4/7/2024;4;2024;Loberia;0
4/8/2024;4;2024;Loberia;0
4/9/2024;4;2024;Loberia;0
4/1/2024;4;2024;Necochea;0
4/2/2024;4;2024;Necochea;0
4/3/2024;4;2024;Necochea;0
4/4/2024;4;2024;Necochea;0
4/5/2024;4;2024;Necochea;0
4/6/2024;4;2024;Necochea;0
4/7/2024;4;2024;Necochea;0
4/8/2024;4;2024;Necochea;0
4/9/2024;4;2024;Necochea;0
4/1/2024;4;2024;Olavarria;0.6
4/2/2024;4;2024;Olavarria;0
4/3/2024;4;2024;Olavarria;0
4/4/2024;4;2024;Olavarria;0
4/5/2024;4;2024;Olavarria;0
4/6/2024;4;2024;Olavarria;0
4/7/2024;4;2024;Olavarria;0
4/8/2024;4;2024;Olavarria;0
4/9/2024;4;2024;Olavarria;0
4/1/2024;4;2024;Tandil;0.7
4/2/2024;4;2024;Tandil;0
4/3/2024;4;2024;Tandil;0
4/4/2024;4;2024;Tandil;0
4/5/2024;4;2024;Tandil;0
4/6/2024;4;2024;Tandil;0
4/7/2024;4;2024;Tandil;0
4/8/2024;4;2024;Tandil;0
4/9/2024;4;2024;Tandil;0
4/10/2024;4;2024;Gral Pueyrredon;0
4/11/2024;4;2024;Gral Pueyrredon;0
4/12/2024;4;2024;Gral Pueyrredon;0
04/13/2024;4;2024;Gral Pueyrredon;4
04/14/2024;4;2024;Gral Pueyrredon;8
04/15/2024;4;2024;Gral Pueyrredon;26
04/16/2024;4;2024;Gral Pueyrredon;2
4/10/2024;4;2024;Olavarria;0
4/11/2024;4;2024;Olavarria;0.5
4/12/2024;4;2024;Olavarria;8
04/13/2024;4;2024;Olavarria;24
04/14/2024;4;2024;Olavarria;9
04/15/2024;4;2024;Olavarria;32
04/16/2024;4;2024;Olavarria;2
4/10/2024;4;2024;Benito Juarez;0
4/11/2024;4;2024;Benito Juarez;0
4/12/2024;4;2024;Benito Juarez;5
04/13/2024;4;2024;Benito Juarez;10
04/14/2024;4;2024;Benito Juarez;12
04/15/2024;4;2024;Benito Juarez;33
04/16/2024;4;2024;Benito Juarez;2
4/10/2024;4;2024;Tandil;0
4/11/2024;4;2024;Tandil;0
4/12/2024;4;2024;Tandil;4
04/13/2024;4;2024;Tandil;30
04/14/2024;4;2024;Tandil;6
04/15/2024;4;2024;Tandil;5
04/16/2024;4;2024;Tandil;2
4/10/2024;4;2024;Laprida;0
4/11/2024;4;2024;Laprida;0
4/12/2024;4;2024;Laprida;0
04/13/2024;4;2024;Laprida;8
04/14/2024;4;2024;Laprida;35
04/15/2024;4;2024;Laprida;99
04/16/2024;4;2024;Laprida;0
4/10/2024;4;2024;Gral Lamadrid;0
4/11/2024;4;2024;Gral Lamadrid;0
4/12/2024;4;2024;Gral Lamadrid;10
04/13/2024;4;2024;Gral Lamadrid;30
04/14/2024;4;2024;Gral Lamadrid;75
04/15/2024;4;2024;Gral Lamadrid;25
04/16/2024;4;2024;Gral Lamadrid;4
4/10/2024;4;2024;Necochea;0
4/11/2024;4;2024;Necochea;0
4/12/2024;4;2024;Necochea;0
04/13/2024;4;2024;Necochea;0
04/14/2024;4;2024;Necochea;0
04/15/2024;4;2024;Necochea;10
04/16/2024;4;2024;Necochea;0
4/10/2024;4;2024;Loberia;0
4/11/2024;4;2024;Loberia;0
4/12/2024;4;2024;Loberia;3
04/13/2024;4;2024;Loberia;4
04/14/2024;4;2024;Loberia;21
04/15/2024;4;2024;Loberia;3
04/16/2024;4;2024;Loberia;0
4/10/2024;4;2024;Balcarce;0
4/11/2024;4;2024;Balcarce;0
4/12/2024;4;2024;Balcarce;3
04/13/2024;4;2024;Balcarce;9
04/14/2024;4;2024;Balcarce;13.5
04/15/2024;4;2024;Balcarce;10.5
04/16/2024;4;2024;Balcarce;2
4/10/2024;4;2024;Gral Alvarado;0
4/11/2024;4;2024;Gral Alvarado;0
4/12/2024;4;2024;Gral Alvarado;0
04/13/2024;4;2024;Gral Alvarado;4
04/14/2024;4;2024;Gral Alvarado;8
04/15/2024;4;2024;Gral Alvarado;26
04/16/2024;4;2024;Gral Alvarado;2
04/17/2024;4;2024;Tandil;0
04/18/2024;4;2024;Tandil;0
04/19/2024;4;2024;Tandil;0
04/20/2024;4;2024;Tandil;0
04/21/2024;4;2024;Tandil;0
04/22/2024;4;2024;Tandil;7
04/23/2024;4;2024;Tandil;0
04/17/2024;4;2024;Benito Juarez;0
04/18/2024;4;2024;Benito Juarez;0
04/19/2024;4;2024;Benito Juarez;0
04/20/2024;4;2024;Benito Juarez;0
04/21/2024;4;2024;Benito Juarez;0
04/22/2024;4;2024;Benito Juarez;7
04/23/2024;4;2024;Benito Juarez;0
04/17/2024;4;2024;Gral Pueyrredon;0
04/18/2024;4;2024;Gral Pueyrredon;0
04/19/2024;4;2024;Gral Pueyrredon;0
04/20/2024;4;2024;Gral Pueyrredon;0
04/21/2024;4;2024;Gral Pueyrredon;0
